id	cleaned_text	HS	TR	AG
4473	liberal ministers insist irregular border crosses a challenge not a crisis'https //t.co/d1ni4mcr88left wing bureaucrats in charge of our borders and immigration they just walk across the border undocumented which are as secure as a lettuce strainer	0	0	0
1343	kris coach and you burletta cost hazleton pa 1.4 million with their anti-immigrant, racist is hazleton needed state bailout as annual by budget was only 1 million coach cost pay and every town he's worked with vote racism hurts everyone	0	0	0
6205	user ordo you are a fucking bird you dumb bitch so what anytime you got drunk and had sex it was rape ism sick of you feminizes	1	1	1
1893	user user user user user that was not bought in store black market merchandise yet lies want to crack down on legal owners typical delusions	1	0	0
483	californium changedwhen i first moved here californium was attracting all kind of iraq refugees and migrants....	0	0	0
7649	shootout to me for being fucking awesome	0	0	0
3966	data program protecting illegal aliens from deportation is at risk says sect kelly	0	0	0
7569	ism guessing the last guy she trusted gave her herpes...	0	0	0
9135	you don't have to explain why because a dishwasher the right to speak stay in the kitchen	1	0	1
1256	illegal immigrant breaks into no home rapes 6-year-old girl police say horrific act is reason enough to#buildthewall	1	0	1
4710	"it user shut the fuck up and come suck my dick """	1	1	1
6102	i lug a classy bitch but still might fuck a bad whore	1	1	0
946	tribal people in the southern philippines who fled their homes last month have vowed not to return to their villages after the military refused to sign an agreement banning soldiers from...	0	0	0
1512	iris scans + food = for in uganda read our new blog	0	0	0
6066	maybe most women generally get along with each other really well because we don't have to deal with weird ass bitch	1	0	0
8999	i wonder how many christian women would admit because rape culture is most definitely alive and well in churches across the world	0	0	0
569	don't distribute them across spain ( europe) send them back to morocco where they came from	1	0	0
3300	wild it user hiv-positive shelter worker sexually abused 9 teen immigrant boys authorities say	0	0	0
529	a 6-year-old girl was molested in an immigrant detention center—twice | go kkkrumpnazi traitor republicans at it again	0	0	0
8404	it's not that we think you will it's that we know you could user nails why not all men is irrelevant	0	0	0
5221	girls with blonde hair and dark roots make my cock hard for some reason	1	0	0
2057	mexico troops find 150 central america in back of truck is finding illegal immigrants	0	0	0
5926	this bitch user has been with 4 guys since pills death but a sank	1	1	0
5233	ism on this new diet where i only eat pussy and ass from fridge to sunday... it's going well	1	0	0
6401	user lmfao weaaak. coming from the bitch that ain't got pictures go back to your hole i	1	1	0
6834	the ram make sure you get your hands on for tomorrow's local derby against user full details i	0	0	0
5749	i would pay anything to know what goes on in girls minds	1	0	0
2681	"read and watch the attached then go to couture and watch killing europe."" as slam grows in america we can expect similar issues granted we are not allowing as large a percentage of refugees into our country per our population but..."	1	0	1
8416	also not all men realize what they're doing when they're doing it you don't have to be a rapist to make someone	0	0	0
1168	the times strains to credit francs victory to immigration	0	0	0
9178	user but if the shoe was on the other foot we'd know who would be the most hysterical woman in the room	1	1	0
6686	oh you cunt it's 9 30am	0	0	0
2076	prepaid cards for refugees in turkey	0	0	0
7646	america a i	0	0	0
1990	user instead of getting dramas autograph and fine dining with the e nobs he should be on a listening skills course no e migrants	1	0	1
8808	hating men is an important part of feminism why cant these men serving brats just shut the fuck up	1	0	0
8369	retreated crisis stopttipceta (@everian777)  not all men are bad nor all women are bad but the evil and good is it's behind a decision	0	0	0
1744	user all the e you wants us to fill the immigration quotes use our troops during wars and tell us we are pathetic we want justice	1	0	1
3856	in stretch of arizona border migrant families keep coming	0	0	0
492	angry italic officials refuse to let this italic commercial ship disembark 66 refugees camp migrants because they think it should have let libya coastguards intercept them and return them to inhumane detention centers instead	1	0	1
2637	plague not to accept migrants from italy offers police experts	0	0	0
1598	did you knowgovernment statistics of crimes committed by illegalsillegals comprise i of populationillegals account for72% of all drug possession33& of all money laundering29% of all drug trafficking22% of all federal murders18%of all frauds#nodaca	1	0	0
5236	sometimes you just gotta say fuck it and let a much fuck know you wanna have sex to their face	1	1	0
2452	immigrant defense project	0	0	0
8733	user fuck you pussy	0	0	0
4540	massive red salute to a living legend now leaving us arsine tchakarian, the last living member of the missal manouchian group i the communist immigrant partisan militia that fought the name occupation of france during world war i i has died at age 101.	0	0	0
6074	if up ugly going women who interacted with kiss before this u deserve to have up i tract rammed through with a hot iron stake u smug bitch	1	0	1
7881	user mhmmm. i bet your fingers are curled inside you my little cunt now...mhmmm fuck it for me now	0	0	0
1350	the syria refugees and the legalese residents of areal can't agree on much but they agree on this it is time for the strains to go home	1	0	1
1351	"i posted 327 photos on casebook in the album ""jazba pakistan"	0	0	0
8305	i was called some type of whore or slut be i was more developed like since i was like 11 man	0	0	0
1014	new post the german government pays for 3 week vacation for refugees to go home	0	0	0
4585	and last but not the least that arc issue is a political gimmick no real action would be taken no illegal immigrants are going to be deported go home.it's an am   am tiki taka you are free to dance like a monkey from either side	1	0	0
2494	we need to change who controls refugees coming in to idaho. get involved--don't just read and share emails	0	0	0
3379	user drunk driver killed dragon couple on motorcycle via user	1	1	0
7862	shove it deep in your willing hunt pulling out n b... i cunt	0	0	0
8538	you have sex your a whore you don't have sex your a stuck up prude.youre a bitch if your serious but your a joke if you never care	0	0	0
4900	women want to be equal so now they don't shave their legs gross	1	0	0
3828	the administration's policy on continues to be unconscionable in spite of repeated court orders why are those responsible not in jail user user user user	0	0	0
3172	user syria refugees destroy hotel bible's camp property they are not optic christian refugees they are economic muslin migrants prime victims there are the optic christian who are scared to evacuate syria camp travel to the west with mu	1	0	1
5523	why do people make snowmen instead of snowmen it's too hard to hollow out the head	1	0	0
9002	user user you were on the line listening to the call you take a radical hysterical delusion	0	0	0
6604	user i am not sure how much you have seen about this but this is a pretty strange take on it to say rape is the main plot point is dismissive	0	0	0
6871	the same bitch is all on my books shit like girl bye	0	0	0
6525	if they're not harassing or assaulting you they're calling you stupid crazy irrational over emotional	0	0	0
5813	there was a time in my life when i really enjoyed talking to girls now i hope they all get cancer	1	0	1
2513	unhcrðÿ‘‰2016 total of 181436 migrants crossed me to italy.90334 never requested asylum vanished italic's refer to this as “clandestini.”#v4 report refers to it as “hogwash”.#italy must stop whining at relocation camp start deporting out of europe. will help deport	1	0	1
632	all and	1	0	0
6710	user do you even see ecu ram on their website because i don't	0	0	0
8066	so not wanting to be groped = crushing men dear god and women get accused of being hysterical & irrational	0	0	0
399	no your not you are scroungers/soldiers coming to create a caliphate or create chaos go home look after your girlfriends/wives/kids. all fighting age the last thing you are are refugees bugger off bye bey cheers....	1	0	1
2243	tomorrow august the am put is our with user we will be sharing research camp discussing the impact of enforcement on the of in immigrant families you can register at	0	0	0
7874	most young women haven't been raped so you might need to apply a new logic to your theory also you're a cunt i	0	0	0
4167	students in arunachal threaten to launch operation clean drive from august 17 if illegal migrants do not leave the state before that full report	1	0	1
4020	the government isn't even trying to reunite the families they forcibly separated they need to stop wasting time and fix their crisis	0	0	0
542	ethiopia migrant in italy	0	0	0
6946	collins is a stupid cunt trump is hurting vulnerable americans, his acts destabilize the insurance market	0	0	0
2600	sharia in germany - syria muslin refugee beheaded his wife because she did not obey him - free speech time - user	1	0	0
2682	update refugees in tanzania live in fear of being put in harm's way if they are repatriated to burundi	0	0	0
8973	user stop lying u sank bitch but white like u	1	1	1
6882	weekly sundae tweet goodmorning to everyone except dick riding user and his bitch ass president staff and whoever else fucks with em	0	0	0
3363	president trump hosts law enforcement roundtable on ms-13 gangs and immigration issues	0	0	0
8702	user so this doesn't matter as long as hysterical women don't interrupt the important white men business matters	0	0	0
1414	illegal aliens>if we want to make our voices heartland stop the illegal invasion of america,if we truly want to tackle illegal migration rememberamnesty only entices it.we need to #enddaca#endchainmigrationinsist there be#noamnesty	1	0	1
7880	user user a police officer calling a woman you don't agree with a cunt nice then again civil	0	0	0
3896	we want the world to give us justice and make it possible for us to go backache fact that we had to fleet we want justice for that we ask for justice from the leaders of the entire world.https //t.co/3jv0hnp8md	0	0	0
3004	stria's military continues to advance in the south west	0	0	0
1446	maldivians' visit for health and education services as well as weekend travel and residency is putting strain on user user user user	0	0	0
1289	user user user user user this is really interesting thank you for sharing your expertise with refugees here in jordan many of whom we serve at our organization	0	0	0
1997	coding program in my seeks to open teach career doors for immigrant girls	0	0	0
652	flawless area's german police conducts raid at refugee center after mob ... via user	0	0	0
8081	hysterical hypocrite liberals going after user and trump over 10 year old girl where were they when mama deported 2 million hispanics	0	0	0
7435	when you wake in a random bed with no recollection of who she is or how you got there	0	0	0
2907	user user wages in rich countries are determined more by immigration control than anything else including any minimum wage legislation not by the ‘˜free’ labor market which if left alone will end up replacing 80‘“90 per cent of native	0	0	0
7331	when you've run out of kids to pimp out and you gotta figure out what to do with your life	0	0	0
1186	illegal immigrant deported 5 times from us sentenced for third due	0	0	0
2420	idiot tanka worse than her lying father accuses immigrant parents of being responsible for her father's placing kids in kennels abusing killing these kids	0	0	0
5253	stop sweating these hoes... vaginas are like doors when one closest several more open up	1	0	0
3240	return the children to pedophiles and human trafficking in most cases or don't cross border and mommies won't have that issue	1	0	1
2602	losing brain is losing to immigrants camp other criminalsbritain 2018  record knife crime rates straining nose depleting blood supplies	1	0	0
8918	user no doubt cry wins most hysterical women his eyes are popping out of his head foaming at the mouth	0	0	0
1947	spain needs to wake up and wake up quickly families are not going to holiday in a country where assault robbery and rape is rapidly increasing they can have violent african migrants they can have millions of holidaymakers but they are not going to be able to have both	1	0	0
1807	illegal alien charged with sexually assaulting 12-year-old girl in north caroling user user tell me again why there should be amnesty#buildthewall automatic#deathpenalty	1	0	0
1398	briefing by egos inboard the aquarium migrant rescue ship	0	0	0
6543	user i was banned from your chat because i said that cunt was a disrespectful term and i knew why you said it but it still stung	0	0	0
6773	you made yourself a bed at the bottom of the blackest hole and convinced yourself that it's not the reason you don't see the sun anymore	0	0	0
1704	the us migration solution throw cash at the problem	0	0	0
846	vulgarian prime minister hungary belongs to the hungarians. immigrants are not welcome here - free speech time - user	1	0	0
5837	you shut your whore mouth	1	0	1
8152	user the official twitter page	0	0	0
8133	they told her they had this hysterical—because i was—hysterical girl on the end of the line that needed to see...	0	0	0
8439	15. fuckhead for awhile... i open two stores for his bitch ass little brother & his sank show back up i find a met pen tube & foil in	0	0	0
8559	jennies clarence is complaining about being a whore meanwhile she's punching old avian women in face who are sewing her costumes for her	0	0	0
8608	okay now what the fuck is this shit u lie cunt ass bitch	0	0	0
4784	this fake bitch trying indirect me hello user me if up not a coward hoe	1	1	0
4546	user user you are right but it won't happen immigration in australia is controlled by globalists who are importing and world people to dilute camp divide the population making becoming part of the new world order much easier camp much q	1	0	1
6679	don't let the world ending distract you from the fact that you're a hoe	0	0	0
9033	i a sank for understanding the very basics of life	0	0	0
3005	user user b is for d is for t is for for those elected officials who did nothing save tolerate/encourage illegal immigration	1	0	1
1016	trump is correct he just said it the wrong way should the queen head of the brutish commonwealth just tell the shitty nations to buzz off certainly not but would the up people vote to end the commonwealth l think yes less pressure on nus housing et credit no to immigration	0	0	0
1208	4. dear user if user tells you that burundi is safe,ask him to attend the user general assembly in september, then i will mobilize the burundi refugees around the world to go back home bet you will not succeed user user user user	1	0	1
5563	pro tip fuck bitches in their 30's... no one wants them so they're easy and they're also experienced	1	0	0
5748	i wonder why girls even follow me all i do is call you out on the sick shut you do to us guys	1	0	0
2639	user dang way too tough to choose between all the lying deceitful corrupt losers representing demo i some gopak the list is long & disgusting embarrassing that we pay these lying losers large salaries to corrupt our democracy.#maga	1	0	0
8604	user you are a hunt	0	0	0
3538	over 2,000 refugees who were in yemen have now returned to somalia since 2017.unhcr has carried out campaigns to ensure refugees are able to make voluntary + properly informed decisions about returns especially given the current context in	0	0	0
675	illegal immigrant suspected in oho teen rape captured in texts	0	0	0
2055	but of course we don't need a wall or ice to enforce our immigration laws the left/liberals/progressives are out of their minds--but they are loud about it and we must stand up and let our voices be heard	0	0	0
3964	will never spend one more dime using user rather go by balloon than united socialist airlines i think they would fly combat vet's for free coming home from war i	0	0	0
732	wasn't this a harp mark comedy routine	0	0	0
8423	the guys who say not all men some of us are the nice guys you turn down or it happened to me & ism not crying about it	0	0	0
2042	the america people also agree illegal aliens do not deserve a free pass ahead of hard working people trying to come to our country legally	1	0	1
1984	migrants and refugees arrive in spain https //t.co/9e8d7yotas	0	0	0
2625	education key to meaningful lives for refugee youth - president	0	0	0
2626	how dare you how about giving our own women the choice to be able to walk on our streets safe in the knowledge they won't be raped and murdered courtesy of your out of control immigration you've created a monster you are a monster user	1	0	1
3342	russia liquidates its us treasury holdings | zero hedge no surprise here...	0	0	0
2012	african having their say about blacks in europe, and europeans in africa at the currently underway in	1	0	0
1689	made your bed now lie in the flea pit you created tourists go home refugees welcome's why barcelona chose migrants over visitors	0	0	0
7572	when you're almost 30 and have run out of options...	0	0	0
1822	user user lower taxes raise the tsar stop immigration end white genocide as government policysome basic truths access to white people is not a human righthttps //t.co/dimpwggsvz	1	0	1
4340	if you care more about refugees than your own sons and daughters you've got some self-evaluation to do	1	0	0
4097	user shame there is no attention on our own people and foodbanks while do you have to be a migrant to be treated with respect	1	0	0
9088	cry booked and kamala arris competing for most hysterical woman at the kavanaugh hearings coulter hilariously tweeted.and yes liberals immediately got triggered on twitter saying her joke was offensive to them we say suck it up snowflakes	1	1	0
8550	user third i do not remember calling her a slut or a whore or a bitch o saying anything else at all so charm	0	0	0
9157	enter the kitchen authority bargain sandwich maker sweeps this little baby is perfect for making quick hot sandwiches like stuffed grilled cheese or pocket pizza	0	0	0
2786	user the aftermath of mass illegal immigration into spain	0	0	0
5342	user you are saran's whore hell will welcome you	1	1	0
1000	in approves international agreement to protect migrants |	0	0	0
5947	she is our sank we r her guys we can fuck her that way she most say please treat my like a whore honey	1	1	1
2630	we are facing a global crisis the refugee crisis affects all of us it's a global crisis that needs global solutions i believe we are at a crossroads in how we choose to treat camp deal with the refugee crisis - user	0	0	0
5157	it blows mine when a girl tells me to her talk during sex how this pussy feel talk to me of bitch it's a c and ism trying concentrate i	1	0	0
3796	report white house considering refugee cap of 25,000 for fiscal year 2019 via user how about 2500...	0	0	0
7734	me flirting so how do you feel about abortion	0	0	0
1465	according to the supporters of immigration policy that would throw open the doors to every toast i what the leftist media hides from you...	1	0	0
2674	friends go home after visiting economic migrants don't	1	0	0
5258	30 seconds after you're done fucking the attitude out of her	1	1	0
3846	illegal immigrants forming an army in californium and going nuts america citizens want them repatriated back to wonderful mexico from which they fled this is some of the most disturbing anti america footage have seen to date,,,	1	0	1
2757	hope this group and any members are placed on a security watch list and not the immigration list.... csc news	0	0	0
1386	sweden ðÿ‡¸ðÿ‡ª  general election on september 9 may rock bruises again concerns over mass immigration and rampant crime are redefining	0	0	0
5859	user happy birthday ya lie freak i hope you get the spankings you deserve  face blowing a kiss  face blowing a kiss  face blowing a kiss 	1	1	1
4299	i don't think i will survive if i go home via user	0	0	0
7016	user user that could couldn't tell you the starting qb..much less what a ram is...lol..j/k	0	0	0
7201	you know when you're fucking someone and you'd rather be fucking their best friend that's the worst	0	0	0
593	thank you user for deciding to end your participation in involuntary deportations of immigrants	0	0	0
3468	asks for emergency funds to cope with migration	0	0	0
5525	user the lack of women in these pictures >>>> just like it should be	1	0	0
6550	the if you do something that will make me look dumb tonight i deserve it the have been a asshole to you and ill just a dick  pensive face  broken heart  person bowing medium skin tone 	0	0	0
2318	this exhibition is much more than just an aesthetic coup for user it's also a ringing riposte to wall-builders, border-closers and anti-immigrant rhetoric	0	0	0
4350	user biggest refugee camp in the world and a year ago it wasn't there	0	0	0
1639	bangladesh plan to move 100,000 buries refugees from world's largest camp to this flood-prone uninhabited island would create world's largest island detention center user	0	0	0
7965	car to the people braggin'with that not all men is just because it doesn't concern you doesn't mean it doesn't exist -	0	0	0
8218	why do bitches from chilly and jersey always ask do you have a away yeah bitch we got waw but i don't eat at gas stations for	0	0	0
9051	user of people say em ain't good anymore yet this shit gets a pass so much content in this..youre such a fucking hoe i love it...suck my dick bitch wow...groundbreaking material looking like robot characters	1	1	1
5521	what's the difference between your wife and your job after 5 years your job still sucks	1	1	0
4474	immigrant children being reunited with families in us	0	0	0
7673	user good girl	0	0	0
2863	its hard to get in germany good workers for these open jobs are waiting many refugees which are more educated than the local people	0	0	0
5634	user user someone tell the hysterical woman that the last time cam was without benjamin he won league map	1	1	0
4794	user a bitch about to get pussy punched if she don't buy a new god damn book	1	1	1
1456	dueling protests in german town after teen allegedly murdered by refugee	1	0	1
4635	in this video from user refugees share in their own words how volunteers have made a positive impact on their lives âž i	0	0	0
6576	just so you know ism a righteous dick cheer impersonator which is not like a thing or anything	0	0	0
5435	because no one likes being a stupid bitch alone.....	1	1	0
6911	drudge report  brutish actress becomes fifth woman to accuse of rape...	0	0	0
5722	don't get all excited she may be talking to you but she's probably talking to 4 other dudes as well	1	1	0
298	canada using ana testing ancestry websites to investigate migrantshttps //t.co/9ln2zrqyazas far as i concerned those that entered undocumented / illegally gave up any right to privacy	0	0	0
2291	user wonderful - to be save in us from refugees in the middle of the wall should be an electric voltage band	1	0	1
2194	is right why bother with due process no need for a judge just take user out the back and string him up	0	0	0
9074	demand an apology from user he disrespected women inch the mom of your kids rape is never a joke	0	0	0
4938	hollywood women would be whores and crack addicts when caught they were raped that is their story	1	0	1
842	was delighted to learn that charlie kick the anti-immigrant, anti-muslim, conspiracy theory-touting, founder camp executive director of the white nationalist-allied turning point us (tpusa) didn't have a very good morning either	0	0	0
2396	just ten countries look after 12.5 million of world's 20 million non-palestinian refugees and nine of those are in developing regions not rich ones - in user	0	0	0
6413	her   yucca is a real men he married is girl first of all that was clone yucca so bitch that hole shit was fake	1	1	0
4604	it'll just leave this here.....	0	0	0
7457	it'll show you mine if you show me yours	0	0	0
1113	user illegals can reunite back across the border in mexico we don't need the extra crime that the illegal or refugees invaders bring to america.#nodaca user	1	0	1
3638	underpants which protect women against rape or harassment they are absolutely save and is buyer from german women as a runner so they are protected also from attacks from refugees it would also fine for me too women in hollywood.	1	0	0
7286	when you're living life on the edge but safety always comes first... i	0	0	0
7859	user bit of an arrogant hunt aren't you merry	0	0	0
7793	if a guy doesn't have a psycho ex then you know his dick game weak aft	0	0	0
6610	like okay you say you whim but he ain't going nowhere my hoe forever i	0	0	0
1055	ism beside myself watching these protests in california double exclamation mark  i a bunch of unamericans gathered together in order to spout off of our country i	1	0	1
7588	my mouth stays shut... i cut people off for reasons they may never be smart enough to figure out	0	0	0
1945	57% of likely voters in both i camp a want cut to 750,000 or less camp 49% in both states want it cut to 500,000 or less with just a few more people a majority will support cutting the current million in half#stoptheinvasion	1	0	1
8056	user it's not hysterical or exaggeration abortion is horrendous there are other ways to help women in crisis	0	0	0
4288	i swear that i am watching a show about immigration fraud	0	0	0
6465	hey ladies and men rape and sexual assault et of any sort is not acceptable in society for those of you who commit these acts plus die	0	0	0
2539	trump taps vocal anti-illegal immigration advocate for state depths top refugee job great news	0	0	0
7602	well it's a mystery to me too	0	0	0
6410	user how does a wretched ugly bitch show joy at being a wretched bitch willow crawl into up hole & disappear	1	1	0
5649	if women bleed so much once a month how do they stay alive because they're	1	0	0
8839	user user good morning mama is your as to i noticed the parcel in the pic and was wondering i shipping to but real soon and would like to ask you a few questions if it is	0	0	0
5484	i miss this bitch ass whore	1	1	0
8872	user user disrespect not the biggest problem told a woman her husband tried to rape me she did nothing	0	0	0
8595	user you running a progressive platform cause if so let's goooooo girl make america hunt again	0	0	0
9012	these hysterical women would benefit from listening to user women should learn to control their emotional irrational female side the way men have learned to control their aggressive sexual nature men are quite obviously the more evolved of the sexes in this regard	1	0	1
8772	user user user if you ever say women get hysterical over this issue again ism gonna drive down there & spit right in your face our lives our health our ability to make so many life choices anchor being able to afford any of them are on the line here help us or stuff	0	0	0
8854	bitch stop all call angel an ice queen but then say oh sure angels the mean one you can say this shit and still recognize angel being a whole bitch	1	1	1
7306	when you have good dick and cut her crazy ass off	0	0	0
1437	registration open our upcoming and community colleges opportunities and promise will be held friday, aril with at fairway campus visit for more info user user user user user	0	0	0
4684	the news is full of stories and outrage over our governments zero tolerance policy which requires all adults entering illegally to be criminally prosecuted here's what you need to know	1	0	0
8734	i single & its staying that way for a long time because i hate all you pussy nights	1	0	1
8441	saran broke vs careen sank pussy bitch via user	0	0	0
5135	user user suck my dick dumb bitch i	1	1	1
6735	they say music can alter moods and talk to you well can it load a gun up for you and cock it too - sing for the moment	0	0	0
6792	make a hole in your life you might see something through it iris burdock	0	0	0
2137	ice chief readies national sanctuary city crackdown	1	0	0
3036	illegal alien stabbed woman to death at horse track user user	1	0	1
7911	user we have head enough ooh not all men r rapist , what about women who r rapists so please stop it	0	0	0
6536	lessons consensual for my i others - you mislead coerce and force yourself on - guess what it is and	0	0	0
3209	drop in the bucket compared to what we are spending on illegal border crosses country shoppers and opportunistic migrants that the liberals have lost control of.https //t.co/jcuu5cph4c	1	0	0
5743	i hate when girls don't wanna start anything cut they don't wanna ruin your friendship i didn't wanna be friends from the start	1	0	0
4309	immigration officers compete on arrest numbers to win cake	0	0	0
1951	did morocco let more migrants make dangerous crossing to get a good deal with e	0	0	0
2580	money transfers to ukraine from labor migrants grow 30%, to us4.5 bin in jan-may	0	0	0
8540	it sounds so ugly to hear a female talk about another female claiming she's a slut or whore like bitch it ain't yo pussy why u worried for	0	0	0
2935	protest was remarkably effective in attracting international attention to inevitable overreaction by the served to magnify the stunt's impact user	0	0	0
1367	am carried out 29 migrant rescue operations since 2014	0	0	0
2267	take our money we feel guilty b as in be s and in so	0	0	0
1592	lmaoooooooo stuff i say... some stuff be so damn funny...especially when it comes to illegal immigrants who are full fledged criminals coming to america camp i said fall off the boat camp fall all the way as in a go back home in even that funny camp yet truthful lolly lot dude sh	1	0	1
2916	stay the hell out of the water stupid cunts	1	0	1
8001	user yes claque chose a son tempt not all men for today are trash except the stupid ones	0	0	0
6608	user user user i have a big cock doubt you can say the same	0	0	0
3397	user must take decisive action for sealing borders with bodes to prevent rampant illegal migration encouraged by one community	1	0	0
2344	cruel treatment appalling conditions human rights violations immigrants suffer each of these daily at the join us camp user at up in front of the and as we release inside atlantes immigrant cages a report on acdc.	0	0	0
7873	i really do cuss a lot thought cunt comes out of my mouth all day men women and children no ones safe	0	0	0
5107	now you can't ride my wave hoe but you can ride this dick	1	1	0
3161	y'all our secretary of transportation during this administration is an immigrant woman of color married to bitch mcconnell with	0	0	0
7960	user not all men want to give you money for bad takes and not all white people avoid spices it's just most of us	0	0	0
1648	hundreds of syria refugees started crossing the border from lebanon on saturday.	0	0	0
5879	user woman you husband was right to love his country more then you and died for it what a low life disrespectful cunt i think you are	1	1	0
7426	no one gives less fucks than a grown man using a selfish stick in public	0	0	0
8825	user for you cut no one else cares when i post it but ism pretty sure you like it get your sank on	0	0	0
4016	90 million in welfare payments just trudeau's border crisis via user please pray for micelle repel today trudeau has spent 500 million canada tax payer's dollars on illegal immigration with no plan to close the loophole	1	0	1
1579	user user this will be great hope user puts someone in charge who makes sure all goes toward construction costs and he/she better get it going after day every million donated	1	0	1
5645	women want everything to be 50/50 but then they make 100% of the ghostbusters female to	1	0	0
6760	user you may see this cut in inland he will ram you thow.so caution on the roads	0	0	0
7634	he just kept screaming is it too late now to say sorrrrry'	0	0	0
6504	user user yeah you can get one free 600mb ram one	0	0	0
6931	before you call a woman a bitch make sure you aren't a flea	0	0	0
3249	this is what the wants in every america community	0	0	0
342	have pledged to make sure my surgery is a safe space free from the ism an my not a border guard user user	0	0	0
4968	user the difference is you promote being a slut you dumb bitch you should go fuck yourself and stick some a	1	1	1
4018	user where is the just a migrant gets citizenship after walking through the tunnel the up poor get jailed non payment of bedroom tax	0	0	0
2910	wow look at the turnout for a bleeding heart protest in dockland mine against a training session led by a state legislator known for his anti-muslim migration views via user useful fool update...	0	0	0
3926	this new refugee ban won't make us safer	0	0	0
2404	seven texts mall robbery suspects are from mexico in the country illegally	1	0	0
4514	user user travel advisorydominic burden & mollie gibbets & hate sterile were murdered by illegal aliens must user & user & help out & order bricks or donate today at follow user	1	0	0
1657	no thanks they are the reason we are not independent selfish individuals who wanted to use the nus et to much immigration no thanks	0	0	0
5444	like the hoe went to mimics to be a hoe got sent didn't get the money and wanted me to pay for her way back bitch please	1	1	0
5398	user you ungrateful whore . . it'd have bought it n everything i	1	1	0
9075	user user is there a more stupid person in congress than mishit arris this woman fed willie brown that gross total sank with the intelligence of a pollywog	1	1	0
8653	i called my ex wife a cunt all the time she acted like i just called her a dork or something white women are stupid	1	0	0
1969	build the dam wall.stop this from happening here in the usa.#buildthewall#endsantcuarycities#endchainmigration#visalottery#jimjordanforspeaker#votered	1	0	1
5920	the him such a feminist nights will not all men you to death man	1	0	0
1066	us up arrives in ecuador meets venezuela migrants	0	0	0
1142	"wow polish my shocks brutish media ""our country is safe because we didn't accept illegal muslin migrants - this is the reason why we had not even one terrorist attack""""we can be called populists,..."	1	0	0
3850	"many years ago i remember the ""bradford experiment starting this was to see how many immigrants could be packed into a town before things went seriously wrong as nothing happened other towns were selected and today we are past the point of no return so sad what treachery"	1	0	0
4655	solid analysis just don't fall into the trap of importing muslin refugees or it will be game over	1	0	1
3415	able wont fair well in trash will be taken out now#nodaca	1	0	1
4158	it is heartening that once in a while in user speaks out when a country like cameroon forces masses of refugees back to war zone but appalling it stays silent on identical camp other grave abuses in places like turkey user	0	0	0
3417	under trump muslin refugees from burma (rohingya) are number no via user why the hell we importing trouble for us psalmists never assimilate for the simple reason their religion does not permit assimilation into other societies period	1	0	0
8411	user user user am all you're doing is arguing the narrative that not all men as if you know	0	0	0
6838	user faggots pay day hand it over as you get bitch slapped by my cock hahaaaa	0	0	0
9049	user i think user was a more hysterical woman than you but it was close	0	0	0
6014	i convince myself that i not a bad person and then call an old lady a stupid cunt bitch for biking in the road	1	1	0
4248	corecivic found its best interest is to grow us detention capacity for women and children by over 450%. expanding the number of mother-child beds from 3,500 up to 20,000. this signals the largest increase in immigrant detention since we photo lie henry	0	0	0
2528	anyone know who to meet down there and get started before the flood reaches us.#maga2018if you don't vote republicans your a damn communist baby killing snowflakes	1	0	1
4420	boy 11 dies a week after hit & run crash by illegal alien user user enough already putting america lives at risk	1	0	1
3559	user ids the man who smirks at his own policies and implications on his own people y wont he admit its migration that fuels this	0	0	0
8327	the same men who start wailing saying 'waaaahhhh not all men om you bitch i not like that are the same pop ism talking about	0	0	0
5633	user and some hysterical de woman actually tried to defend the ad on user de desperation face	1	1	0
5894	dream molly is her own person and is always a bitch i a slut  woman shrugging light skin tone 	1	1	0
3881	canada is an immigrant country don't change it to refugee country please	1	0	0
941	user user user user yeah she is passport/paper iris = new iris = not real iris why on earth we give out citizenship so easily to non e people and allow this sort of immigration/population replacement/colonization	1	0	1
1445	we all need to sign this since we are all on twitter whining about it user	1	0	1
5955	user user the girl is late on her house payment quick buck for the sank	1	1	0
7294	oh we're using government names now  raised hand medium-light skin tone  loudly crying face 	0	0	0
6653	my bunker ala in my phone have only 1 floor i know this is a problem with my ram . but can you fix it soon . need chopper user	0	0	0
2180	user had every right to shutdown central america minors program those kids are not refugees has nothing to do with race just another illegal mama program ended - via user	1	0	0
6036	this town is going to change all right those old cunt bitches are right about that but they're not going to see the benefit of it	1	0	0
8858	why would you do this to my young fairly innocent heart you fucking hoe bitch	1	1	0
6079	user i down bitch that's what women do provide for her man and put his head towards god when he have doubts i love you i	1	1	0
2024	user screw her and her beliefs send them packing this is a christian nation with christian laws	1	0	1
1619	"time to wake up walked away from the democrats when they said illegal immigration & open borers mattered more than me & my family,""you & your family deserve to be safe.president trump's highest duty is to keep america safe.#noamnesty"	1	0	1
1102	world refugee day was this past wednesday, but there is still time to make a difference for the 20,000 refugees who will arrive in the us this years rally the support of your friends and family by becoming a fundraiser for refugees get started here âž	0	0	0
439	because it's against the law and undermines the honest efforts of legal immigrants seeking the america dream	0	0	0
6688	user you went to ram astray for lunch in the evening i but ram astray is i thought	0	0	0
3037	as someone who works with refugees thank you sprudge.	0	0	0
945	user hello stop groping my nation.schneider  current migrant crisis represents a plan orchestrated and prepared for a long time by international powers to radically alter christian and national identity of european peoples.”http	1	0	0
